ARG,  Deaths (Lexis triangle)	Last modified: 04 ago. 2019; MPv5 (May07)

 Year   Age   Cohort      Female        Male       Total
 1992   97      1895      213.00       70.00      283.00
 1992   97      1894      155.00       55.00      210.00
 1992   98      1894      139.00       58.00      197.00
 1992   98      1893      100.00       45.00      145.00
 1992   99      1893      118.00       46.00      164.00
 1992   99      1892       83.00       37.00      120.00
 1992  100      1892       54.86       19.85       74.71
 1992  100      1891       43.28       16.00       59.28
 1992  101      1891       33.34       12.62       45.96
 1992  101      1890       25.35        9.79       35.14
 1992  102      1890       19.13        7.62       26.75
 1992  102      1889       14.29        5.89       20.18
 1992  103      1889       10.57        4.52       15.09
 1992  103      1888        7.74        3.45       11.19
 1992  104      1888        5.62        2.61        8.23
 1992  104      1887        4.04        1.96        6.00
 1992  105      1887        2.88        1.47        4.35
 1992  105      1886        2.03        1.09        3.12
 1992  106      1886        1.42        0.81        2.23
 1992  106      1885        0.99        0.59        1.58
 1992  107      1885        0.68        0.43        1.11
 1992  107      1884        0.47        0.31        0.78
 1992  108      1884        0.32        0.00        0.32
 1992  108      1883        0.00        0.00        0.00
 1992  109      1883        0.00        0.00        0.00
 1992  109      1882        0.00        0.00        0.00
 1992  110+        .        0.00        0.00        0.00
 1993    0      1993     5659.00     7497.00    13156.00
 1993    0      1992      929.00     1103.00     2032.00
 1993    1      1992      330.00      419.00      749.00
 1993    1      1991      234.00      275.00      509.00
 1993    2      1991      158.00      179.00      337.00
 1993    2      1990      117.00      125.00      242.00
 1993    3      1990       84.00      114.00      198.00
 1993    3      1989       65.00       84.00      149.00
 1993    4      1989       56.00       81.00      137.00
 1993    4      1988       45.00       63.00      108.00
 1993    5      1988       53.00       62.00      115.00
 1993    5      1987       43.00       51.00       94.00
 1993    6      1987       48.00       66.00      114.00
 1993    6      1986       40.00       56.00       96.00
 1993    7      1986       38.00       62.00      100.00
 1993    7      1985       32.00       54.00       86.00
 1993    8      1985       37.00       52.00       89.00
 1993    8      1984       32.00       47.00       79.00
 1993    9      1984       58.00       79.00      137.00
 1993    9      1983       52.00       74.00      126.00
 1993   10      1983       37.00       66.00      103.00
 1993   10      1982       33.00       63.00       96.00
 1993   11      1982       31.00       59.00       90.00
 1993   11      1981       28.00       57.00       85.00
 1993   12      1981       57.00       75.00      132.00
 1993   12      1980       53.00       74.00      127.00
 1993   13      1980       44.00       79.00      123.00
 1993   13      1979       41.00       79.00      120.00
 1993   14      1979       59.00      104.00      163.00
 1993   14      1978       55.00      104.00      159.00
 1993   15      1978       88.00      119.00      207.00
 1993   15      1977       81.00      119.00      200.00
 1993   16      1977       74.00      151.00      225.00
 1993   16      1976       69.00      151.00      220.00
 1993   17      1976       77.00      148.00      225.00
 1993   17      1975       72.00      147.00      219.00
 1993   18      1975       65.00      182.00      247.00
 1993   18      1974       61.00      178.00      239.00
 1993   19      1974       81.00      212.00      293.00
 1993   19      1973       76.00      204.00      280.00
 1993   20      1973       82.00      200.00      282.00
 1993   20      1972       78.00      190.00      268.00
 1993   21      1972       83.00      206.00      289.00
 1993   21      1971       79.00      193.00      272.00
 1993   22      1971       90.00      208.00      298.00
 1993   22      1970       86.00      193.00      279.00
 1993   23      1970       94.00      211.00      305.00
 1993   23      1969       90.00      195.00      285.00
 1993   24      1969       82.00      186.00      268.00
 1993   24      1968       77.00      171.00      248.00
 1993   25      1968       79.00      202.00      281.00
 1993   25      1967       74.00      185.00      259.00
 1993   26      1967       87.00      205.00      292.00
 1993   26      1966       81.00      188.00      269.00
 1993   27      1966       75.00      185.00      260.00
 1993   27      1965       70.00      170.00      240.00
 1993   28      1965       93.00      181.00      274.00
 1993   28      1964       86.00      166.00      252.00
 1993   29      1964       88.00      178.00      266.00
 1993   29      1963       82.00      165.00      247.00
 1993   30      1963      101.00      208.00      309.00
 1993   30      1962       93.00      193.00      286.00
 1993   31      1962      104.00      199.00      303.00
 1993   31      1961       97.00      185.00      282.00
 1993   32      1961      109.00      204.00      313.00
 1993   32      1960      102.00      190.00      292.00
 1993   33      1960      120.00      206.00      326.00
 1993   33      1959      113.00      193.00      306.00
 1993   34      1959      131.00      220.00      351.00
 1993   34      1958      124.00      206.00      330.00
 1993   35      1958      135.00      242.00      377.00
 1993   35      1957      128.00      228.00      356.00
 1993   36      1957      137.00      204.00      341.00
 1993   36      1956      129.00      192.00      321.00
 1993   37      1956      161.00      249.00      410.00
 1993   37      1955      152.00      236.00      388.00
 1993   38      1955      185.00      251.00      436.00
 1993   38      1954      174.00      239.00      413.00
 1993   39      1954      173.00      335.00      508.00
 1993   39      1953      163.00      319.00      482.00
 1993   40      1953      210.00      363.00      573.00
 1993   40      1952      196.00      347.00      543.00
 1993   41      1952      212.00      342.00      554.00
 1993   41      1951      198.00      327.00      525.00
 1993   42      1951      244.00      378.00      622.00
 1993   42      1950      228.00      361.00      589.00
 1993   43      1950      236.00      405.00      641.00
 1993   43      1949      220.00      387.00      607.00
 1993   44      1949      250.00      475.00      725.00
 1993   44      1948      234.00      452.00      686.00
 1993   45      1948      244.00      479.00      723.00
 1993   45      1947      230.00      455.00      685.00
 1993   46      1947      271.00      505.00      776.00
 1993   46      1946      257.00      476.00      733.00
 1993   47      1946      286.00      543.00      829.00
 1993   47      1945      273.00      510.00      783.00
 1993   48      1945      271.00      595.00      866.00
 1993   48      1944      259.00      556.00      815.00
 1993   49      1944      319.00      606.00      925.00
 1993   49      1943      307.00      564.00      871.00
 1993   50      1943      348.00      700.00     1048.00
 1993   50      1942      335.00      649.00      984.00
 1993   51      1942      357.00      681.00     1038.00
 1993   51      1941      344.00      630.00      974.00
 1993   52      1941      395.00      808.00     1203.00
 1993   52      1940      379.00      746.00     1125.00
 1993   53      1940      382.00      826.00     1208.00
 1993   53      1939      366.00      760.00     1126.00
 1993   54      1939      414.00      839.00     1253.00
 1993   54      1938      395.00      770.00     1165.00
 1993   55      1938      433.00      922.00     1355.00
 1993   55      1937      411.00      846.00     1257.00
 1993   56      1937      462.00      953.00     1415.00
 1993   56      1936      436.00      875.00     1311.00
 1993   57      1936      500.00     1086.00     1586.00
 1993   57      1935      469.00      997.00     1466.00
 1993   58      1935      531.00     1153.00     1684.00
 1993   58      1934      498.00     1059.00     1557.00
 1993   59      1934      574.00     1148.00     1722.00
 1993   59      1933      537.00     1056.00     1593.00
 1993   60      1933      621.00     1390.00     2011.00
 1993   60      1932      579.00     1280.00     1859.00
 1993   61      1932      678.00     1418.00     2096.00
 1993   61      1931      631.00     1303.00     1934.00
 1993   62      1931      752.00     1590.00     2342.00
 1993   62      1930      699.00     1457.00     2156.00
